Results of 8*8*8*8 simulations
0, 1.017, 0, 1.017, 192.62567
0, 1.017, 0, 1.08271, 192.62567
0, 1.017, 0, 1.14843, 192.62567
0, 1.017, 0, 1.21414, 192.62567
0, 1.017, 0, 1.27986, 192.62567
0, 1.017, 0, 1.34557, 192.62567
0, 1.017, 0, 1.41129, 192.62567
0, 1.017, 0, 1.477, 192.62567
0, 1.017, 0.00971, 1.017, 192.62567
0, 1.017, 0.00971, 1.08271, 192.62567
0, 1.017, 0.00971, 1.14843, 192.62567
0, 1.017, 0.00971, 1.21414, 192.62567
0, 1.017, 0.00971, 1.27986, 192.62567
0, 1.017, 0.00971, 1.34557, 192.62567
0, 1.017, 0.00971, 1.41129, 192.62567
0, 1.017, 0.00971, 1.477, 192.62567
0, 1.017, 0.01943, 1.017, 192.62567
0, 1.017, 0.01943, 1.08271, 192.62567
0, 1.017, 0.01943, 1.14843, 192.62567
0, 1.017, 0.01943, 1.21414, 192.62567
0, 1.017, 0.01943, 1.27986, 192.62567
0, 1.017, 0.01943, 1.34557, 192.62567
0, 1.017, 0.01943, 1.41129, 192.62567
0, 1.017, 0.01943, 1.477, 192.62567
0, 1.017, 0.02914, 1.017, 192.62567
0, 1.017, 0.02914, 1.08271, 192.62567
0, 1.017, 0.02914, 1.14843, 192.62567
0, 1.017, 0.02914, 1.21414, 192.62567
0, 1.017, 0.02914, 1.27986, 192.62567
0, 1.017, 0.02914, 1.34557, 192.62567
0, 1.017, 0.02914, 1.41129, 192.62567
0, 1.017, 0.02914, 1.477, 192.62567
0, 1.017, 0.03886, 1.017, 192.62567
0, 1.017, 0.03886, 1.08271, 192.62567
0, 1.017, 0.03886, 1.14843, 192.62567
0, 1.017, 0.03886, 1.21414, 192.62567
0, 1.017, 0.03886, 1.27986, 192.62567
0, 1.017, 0.03886, 1.34557, 192.62567
0, 1.017, 0.03886, 1.41129, 192.62567
0, 1.017, 0.03886, 1.477, 192.62567
0, 1.017, 0.04857, 1.017, 192.62567
0, 1.017, 0.04857, 1.08271, 192.62567
0, 1.017, 0.04857, 1.14843, 192.62567
0, 1.017, 0.04857, 1.21414, 192.62567
0, 1.017, 0.04857, 1.27986, 192.62567
0, 1.017, 0.04857, 1.34557, 192.62567
0, 1.017, 0.04857, 1.41129, 192.62567
0, 1.017, 0.04857, 1.477, 192.62567
